更新时间,#genre#
戏曲,http://163.177.122.122:9901/tsfile/live/1103_1.m3u8
按摩店可打炮头牌神乳大奶技师服务,https://eppphh.hhphxz.com/20210721/DtJAtg5d/index.m3u8
戏曲,http://163.177.122.71:9901/tsfile/live/1103_1.m3u8
拳满天下,http://iptv.jxpan.vip:18888/aio/huya/18152427
捆绑式调教，玩的就是刺激,https://djfdsu.hhphxz.com/20230801/XY2gjY7x/index.m3u8
承德平泉,http://8.138.7.223/tv/heb.php?id=0803
探索亚洲,mitv://generationnexxxt.com:19806/9f2e92df32b34a569ad7e6818f4732fb
指缝里看电影,http://iptv.jxpan.vip:18888/aio/douyu/9647834
承德文化旅游,http://8.138.7.223/tv/heb.php?id=0802
捉妖记,http://fmbox.cc/huya.php?id=11342414
探探上配对的巨乳女大学生,https://eppphh.hhphxz.com/20210523/q8mJWEmh/index.m3u8
探索纪录,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/5359008697329269813/index.m3u8?channel-id=wasusyt&Contentid=5359008697329269813&livemode=1&stbId=YanG-1989
探索世界,https://hls-gateway.vpstv.net/streams/476976.m3u8
探索亚洲频玛,https://hls-gateway.vpstv.net/streams/476978.m3u8
探索科学,https://hls-gateway.vpstv.net/streams/489008.m3u8
插翅难逃,hhttp://11.xmyxc.cn/api/php/yy.php?id=23402146
戏曲,http://163.177.122.75:9901/tsfile/live/1070_1.m3u8
探探约了个嫩模女神边旅游边做爱爽歪歪,https://eppphh.hhphxz.com/20210711/cbzlCWd6/index.m3u8
排球太燃了,http://iptv.jxpan.vip:18888/aio/huya/30080166
换妻档案1993年,https://v8.qrssv.com/202310/16/4j17Meq1LR1/video/2000k_1080/hls/index.m3u8
排球少年砰砰砰,http://iptv.jxpan.vip:18888/aio/huya/30080167
探奇录,http://iptv.jxpan.vip:18888/aio/douyu/9746763
推荐合集,http://fmbox.cc/huya.php?id=11602041
惊恐鬼怪,http://11.xmyxc.cn/api/php/yy.php?id=1382749525
戏曲,http://171.110.42.238:8181/tsfile/live/1035_1.m3u8
探索亚洲,http://api.mytv666.top/api/qwt.php?t=国外频道&id=探索频道
揭阳生活,http://8.138.90.107/tv/proxy/gd/zb.php?id=239.77.0.251:5146
抖音神曲1,https://www.cwq06605523399.top:9003/%E5%BD%B1%E8%A7%86/%E7%94%B5%E5%BD%B1/2022%E6%8A%96%E9%9F%B3%E7%A5%9E%E6%9B%B245%E9%A6%96.mp4
抖音神曲2,https://www.cwq06605523399.top:9003/%E5%BD%B1%E8%A7%86/%E7%94%B5%E5%BD%B1/2022.06%E6%AD%8C%E6%9B%B2%E7%BB%BC%E5%90%88.mp4
挡不住的疯情修复版1993年,https://v8.tlkqc.com/wjv8/202310/09/fy1E7vHYWx1/video/1000k_720/hls/index.m3u8
戏曲,http://175.20.235.74:9901/tsfile/live/1023_1.m3u8
提莫放映,http://iptv.jxpan.vip:18888/aio/huya/30684784
揭阳综合,http://113.83.248.144:4200/rtp/239.77.0.229:5146
搜索EVE,https://hls-gateway.vpstv.net/streams/476251.m3u8
搜索亚洲,https://hls-gateway.vpstv.net/streams/476238.m3u8
搜索动力DMAX,https://hls-gateway.vpstv.net/streams/476252.m3u8
惊爆死亡线,https://ukzyll.ukubf6.com/20220701/m7xxW1sI/index.m3u8
戏曲,http://171.110.42.239:8181/tsfile/live/1035_1.m3u8
揭阳综合,http://61.145.188.90:50005/rtp/239.77.0.229:5146
搞得G奶极品身材女友高潮又潮吹,https://eppphh.hhphxz.com/20210629/1OWXUT9E/index.m3u8
搬到隔壁的那对夫妇的女人 野野浦暖,https://t25.cdn2020.com/video/m3u8/2024/09/28/8641f958/index.m3u8
抖音综合,https://www.cwq06605523399.top:9003/%E5%BD%B1%E8%A7%86/%E7%94%B5%E5%BD%B1/2021%E6%8A%96%E9%9F%B3%E7%BB%BC%E5%90%88.mp4
搞笑一家人,http://fmbox.cc/huya.php?id=11342402
探索亚洲频玛,https://tv543.cc/Smart.php?id=discoverytwn_twn
搞笑孟文明,http://iptv.jxpan.vip:18888/aio/douyu/9766337
搞笑院长,http://iptv.jxpan.vip:18888/aio/douyu/8829915
搞美腿黑丝女上司就是刺激,https://eppphh.hhphxz.com/20210701/oRTw6FSS/index.m3u8
摄影,https://djfdsu.hhphxz.com/20231227/VIrYmTqM/index.m3u8
战狼2,http://jiaojirentv.top/2020/yy.php?id=1354784284
撞击丝袜雪白双峰兔小姐姐受不了呻吟,https://eppphh.hhphxz.com/20210724/59yPb9oA/index.m3u8
擅自从乡下跑来我家的妹妹．姬咲华,https://eppphh.hhphxz.com/20210317/4GwoDO1C/index.m3u8
收藏天下,https://cc06.tv12.xyz/98.m3u8
揭阳生活,http://hls-jyrtv.jyrtv.tv/stjy2020/ggpd.m3u8
操翻欺负过我的美乳人妻老同学,https://eppphh.hhphxz.com/20210708/xAz3X8BO/index.m3u8
报恩亭04,https://vip.ffzy-online1.com/20240421/48207_8c272f65/index.m3u8
报恩亭 01,https://vip.ffzy-online1.com/20240421/48204_d139a28e/index.m3u8
报恩亭05,https://vip.ffzy-online1.com/20240421/48208_fbc21793/index.m3u8
报恩亭03,https://vip.ffzy-online1.com/20240421/48206_1a2a41fe/index.m3u8
报恩亭 02,https://vip.ffzy-online1.com/20240421/48205_3fe9d31b/index.m3u8
戏曲,http://182.32.204.113:3217/tsfile/live/1096_1.m3u8
擦身而过的温泉外遇．萌波铃,https://eppphh.hhphxz.com/20210225/EQ5tccql/index.m3u8
摄氏零度,http://iptv.jxpan.vip:18888/aio/huya/11602032
放学后与三个小学妹酒店开房玩4P,https://eppphh.hhphxz.com/20210719/EKfPeeJB/index.m3u8
放学后和巨乳白皙小女友酒店炮火连天,https://eppphh.hhphxz.com/20210611/2ybHESxN/index.m3u8
放学后被两个制服美少女孩搞3P,https://eppphh.hhphxz.com/20210802/1fGcAna6/index.m3u8
放学后与两位美女学生在酒店玩内射,https://m492jx.hhphxz.com/20201209/AVMrLkA2/index.m3u8
我爱导视,http://39.164.174.139:5000/nl.m3u8?id=WADSHD
成都蓉城先锋,http://zqh2333.top:2222/rtp/239.93.0.91:2101
救援电影,http://fmbox.cc/huya.php?id=21059586
救赎电影,http://iptv.jxpan.vip:18888/aio/huya/29833341
教父三部曲的影迷,http://iptv.jxpan.vip:18888/aio/huya/21059589
戏曲,http://183.3.134.56:9901/tsfile/live/0137_1.m3u8
文化系社团美少女沦为顾问老师的性玩具,https://eppphh.hhphxz.com/20210104/jV4dvHFn/index.m3u8
戏曲,http://221.221.153.193:8888/rtp/239.3.1.78:4120
文君看剧,http://iptv.jxpan.vip:18888/aio/huya/30363916
文曰小强,http://iptv.jxpan.vip:18888/aio/douyu/2680501
探阴山01,https://vip.ffzy-online1.com/20240421/48319_a373c4ff/index.m3u8
探阴山02,https://vip.ffzy-online1.com/20240421/48320_b7d9ec41/index.m3u8
换妻档案1993年,https://vip.ffzy-play8.com/20240229/2202_fd26835f/2000k/hls/mixed.m3u8
戏曲,http://222.217.230.192:8181/tsfile/live/1035_1.m3u8
拉勾勾做约定,https://www.cwq06605523399.top:9003/%E5%BD%B1%E8%A7%86/%E8%B6%85%E7%BA%A7%E5%AE%9D%E8%B4%9DJOJO%20%E4%BA%B2%E5%AD%90%E5%85%B1%E8%B7%B3/25%E6%8B%89%E5%8B%BE%E5%8B%BE%E5%81%9A%E7%BA%A6%E5%AE%9A.mp4
探阴山03,https://vip.ffzy-online1.com/20240421/48321_a0d5aaa4/index.m3u8
探阴山04,https://vip.ffzy-online1.com/20240421/48322_2841ec46/index.m3u8
戏曲,http://222.217.230.195:8181/tsfile/live/1035_1.m3u8
戏曲,http://58.62.235.86:10000/rtp/239.77.0.16:5146
文物宝库,http://tvcdn.stream3.hndt.com/tv/65b5a69d017e1000aa645bea00000000_transios/playlist.m3u8?wsSecret=3afbca55fbbb66cac2fde71a170e73a8&wsTime=1764259215
文物宝库,http://tvcdn.stream3.hndt.com/tv/65b5a69d017e1000aa645bea00000000_transios/playlist.m3u8?wsSecret=52143f28952837e634e5ac9a499747b0&wsTime=1764237612
文物宝库,http://tvcdn.stream3.hndt.com/tv/65b5a69d017e1000aa645bea00000000_transios/playlist.m3u8?wsSecret=8a22da69d6c157f02bed179baa565036&wsTime=1764302412
文物宝库,http://tvcdn.stream3.hndt.com/tv/65b5a69d017e1000aa645bea00000000_transios/playlist.m3u8?wsSecret=8bf6705df0a76ef445b3e3ccee1543d9&wsTime=1764288007
文物宝库,http://tvcdn.stream3.hndt.com/tv/65b5a69d017e1000aa645bea00000000_transios/playlist.m3u8?wsSecret=946c739a9f99fbb5e009749b18a3c01f&wsTime=1764295210
文物宝库,http://tvcdn.stream3.hndt.com/tv/65b5a69d017e1000aa645bea00000000_transios/playlist.m3u8?wsSecret=9863d8be4ae22cae684b9138a3b42b16&wsTime=1764244813
戏曲,http://61.138.128.226:19901/tsfile/live/1007_1.m3u8
文物宝库,http://tvcdn.stream3.hndt.com/tv/65b5a69d017e1000aa645bea00000000_transios/playlist.m3u8?wsSecret=be6fdae9734b3b5746e1aa7771b2d657&wsTime=1764331219
文物宝库,http://tvcdn.stream3.hndt.com/tv/65b5a69d017e1000aa645bea00000000_transios/playlist.m3u8?wsSecret=ca737ba3cd0d83a69c426dea4250255e&wsTime=1764252014
文物宝库,https://hls-gateway.vpstv.net/streams/708841.m3u8
文物宝库,http://e1.woc.iiiya.cn:8888/rtp/239.61.3.21:9646
斌哥漫说2,http://iptv.jxpan.vip:18888/aio/huya/18632116
成华有线,http://117.72.68.25:9930/cdtvflv.php?id=chyx
成立,http://1.94.31.214:35455/huya/11352946
成都少儿,http://117.72.68.25:9930/cdtvflv.php?id=cdse
成都影视文艺,http://117.72.68.25:9930/cdtvflv.php?id=cdyswy
扶沟综合,http://39.164.174.139:5000/nl.m3u8?id=FGZH
文物宝库,http://106.59.3.175:55555/rtp/239.200.200.96:8112
斌哥漫说2,http://iptv.jxpan.vip:18888/aio/huya/21059621
斗破 萧炎,http://iptv.jxpan.vip:18888/aio/huya/29863394
成都蓉城先锋,http://117.72.68.25:9930/cdtvflv.php?id=cdrcxf
斗破 萧薰儿,http://iptv.jxpan.vip:18888/aio/huya/29862625
斗鱼 冰冰影厅,http://114.66.2.149:6868/douyu/74374
斗鱼 冰冰影厅,http://198.23.236.148:35455/douyu/74374
收视指南,http://1b6467f415.iok.la:9931/tsfile/live/1122_1.m3u8
斗鱼 动画,http://114.66.2.149:6868/douyu/7528160
斗鱼 可乐影视,http://114.66.2.149:6868/douyu/20415
文体生活,http://liveflash.sxrtv.com/live/sxpublic.m3u8?sub_m3u8=true&edge_slice=true
斗鱼 动画,http://198.23.236.148:35455/douyu/7528160
斗鱼 冰冰影厅,http://8.137.121.66:3306/douyu/74374
斗鱼 可乐影视,http://198.23.236.148:35455/douyu/20415
揭阳公共,http://1b6467f415.iok.la:9931/tsfile/live/1135_1.m3u8
斗鱼 史君说剧,http://114.66.2.149:6868/douyu/9419771
斗鱼 动画,http://8.137.121.66:3306/douyu/7528160
斗鱼 吃米滴虫,http://114.66.2.149:6868/douyu/315457
斗鱼 吃米滴虫,http://198.23.236.148:35455/douyu/315457
我是特种兵之利刃出鞘,http://1.94.31.214:35455/yy/37999586
斗鱼 史君说剧,http://198.23.236.148:35455/douyu/9419771
斗鱼 吃米滴虫,http://iptv.jxpan.vip:18888/aio/huya/11413596
急着想要,https://m1.m3u8111222333.com/H0419/qqhs/qqhs.m3u8
揭阳公共,http://113.64.146.99:9901/hls/1/index.m3u8
斗鱼 恐怖故事,hhttp://159.75.85.63:35455/douyu/2337939
性感的密探,https://m1.m3u8111222333.com/H0611/xgmt/xgmt.m3u8
斗鱼 可乐影视,http://8.137.121.66:3306/douyu/20415
斗鱼 史君说剧,http://8.137.121.66:3306/douyu/9419771
斗鱼 奶虫影院,http://114.66.2.149:6868/douyu/263824
收藏天下SD,http://183.184.47.145:8001/rtp/226.0.2.132:8968
斗鱼 怡宝影视,http://114.66.2.149:6868/douyu/434971
斗鱼 奶虫影院,http://198.23.236.148:35455/douyu/263824
我的体育老师,http://159.75.85.63:35455/yy/1382745169
我的前半生剧,http://159.75.85.63:35455/yy/1382735564
斗鱼 吃米滴虫,http://8.137.121.66:3306/douyu/315457
斗鱼 恐怖故事,http://198.23.236.148:35455/douyu/2337939
斗鱼 怡宝影视,http://198.23.236.148:35455/douyu/434971
斗鱼 林正英电影2,http://114.66.2.149:6868/douyu/7356023
我的前半生剧,http://iptv.hn.cn:1258/yy/1382735564
我的体育老师,http://iptv.hn.cn:1258/yy/1382745169
房山电,http://221.221.153.193:8888/rtp/239.3.1.96:8001
斗鱼 奶虫影院,http://8.137.121.66:3306/douyu/263824
斗鱼 林正英电影2,http://198.23.236.148:35455/douyu/7356023
斗鱼 怡宝影视,http://8.137.121.66:3306/douyu/434971
揭阳综合,http://121.33.112.168:54321/rtp/239.77.0.229:5146
扫黄先锋,http://1.94.31.214:35455/huya/29465855
收视导视画中画,http://zqh2333.top:2222/rtp/239.93.1.243:5140
收视导视画中画,http://zqh2333.top:2222/rtp/239.93.1.39:5140
揭阳综合,http://113.95.140.106:4022/rtp/239.77.0.229:5146
斗鱼 恐怖故事,http://8.137.121.66:3306/douyu/2337939
揭阳综合,http://113.95.147.36:5050/rtp/239.77.0.229:5146
斗鱼 欢乐综艺,http://198.23.236.148:35455/douyu/131977
斗鱼 恐怖故事,http://114.66.2.149:6868/douyu/2337939
斗鱼 爆笑解说,http://114.66.2.149:6868/douyu/8317926
斗鱼 热门港剧,http://114.66.2.149:6868/douyu/5522351
文物宝库,http://183.184.47.145:8001/rtp/226.0.2.110:8792
扫黄先锋,http://www.xzbn.site:35455/huya/23903196
斗鱼 爆笑解说,http://198.23.236.148:35455/douyu/8317926
斗鱼 爆笑解说,http://198.23.236.148:35455/douyu/2660125
斗鱼 林正英电影2,http://8.137.121.66:3306/douyu/7356023
斗鱼 爆笑解说,http://114.66.2.149:6868/douyu/2660125
斗鱼 欢乐综艺,http://114.66.2.149:6868/douyu/131977
房山电,http://live.funhillrm.com/3/sd/live.m3u8
房山电视台 (576p),https://live.funhillrm.com/2/playlist.m3u8
斗鱼 欢乐综艺,http://8.137.121.66:3306/douyu/131977
斗鱼 热门港剧,http://8.137.121.66:3306/douyu/5522351
斗鱼 热门港剧,http://198.23.236.148:35455/douyu/5522351
斗鱼 电影15,http://114.66.2.149:6868/douyu/5033502
斗鱼 电影13,http://198.23.236.148:35455/douyu/5067952
斗鱼 神乐影视,http://114.66.2.149:6868/douyu/85894
斗鱼 爆笑解说,http://8.137.121.66:3306/douyu/8317926
斗鱼 爆笑解说,http://8.137.121.66:3306/douyu/2660125
战争虎牙,http://cfss.cc/cdn/hy/21059592.m3u8
斗鱼 神乐影视,http://198.23.236.148:35455/douyu/85894
性爱❤️欲,https://m1.m3u8111222333.com/H0404/bcnk/bcnk.m3u8
斗鱼 电影3,http://198.23.236.148:35455/douyu/431460
斗鱼 电影13,http://8.137.121.66:3306/douyu/5067952
斗鱼 电影15,http://198.23.236.148:35455/douyu/5033502
斗鱼 贝爷叁厅,http://114.66.2.149:6868/douyu/36337
斗鱼 电影15,http://8.137.121.66:3306/douyu/5033502
斗鱼 经典剧集,http://198.23.236.148:35455/douyu/6863367
斗鱼 贝爷求生,http://114.66.2.149:6868/douyu/454867
斗鱼 电影3,http://114.66.2.149:6868/douyu/431460
我的父亲我的兵,http://11.xmyxc.cn/api/php/yy.php?id=1353413714
斗鱼 电影3,http://8.137.121.66:3306/douyu/431460
斗鱼 电影13,http://114.66.2.149:6868/douyu/5067952
斗鱼 贝爷求生,http://198.23.236.148:35455/douyu/454867
斗鱼 邵氏影院,http://114.66.2.149:6868/douyu/4246519
斗鱼 贝爷叁厅,http://198.23.236.148:35455/douyu/36337
斗鱼 连续剧x1,http://198.23.236.148:35455/douyu/4290711
承德公共生活,https://jwliveqxzb.hebyun.com.cn/cdsggshtv/cdsggshtv.m3u8
斗鱼 神乐影视,http://8.137.121.66:3306/douyu/85894
抚宁电视,http://106.118.70.215:9901/tsfile/live/1015_1.m3u8
斗鱼 音乐欣赏,http://114.66.2.149:6868/douyu/3186217
抚州公共 (270p),http://111.75.179.195:30767/video/live_vide2.m3u8
斗鱼 经典剧集,http://114.66.2.149:6868/douyu/6863367
斗鱼 经典剧集,http://8.137.121.66:3306/douyu/6863367
斗鱼 贝爷叁厅,http://8.137.121.66:3306/douyu/36337
斗鱼 贝爷求生,http://8.137.121.66:3306/douyu/454867
抚州综合 (270p) [Not 24/7],http://111.75.179.195:30767/video/live_vide.m3u8
收视指南,http://zqh2333.top:2222/rtp/239.93.0.195:8012
斗鱼-凌儿影院,http://114.66.2.149:6868/douyu/1377142
抚远综合,https://rmplive.hljtv.com/live/fuyuan.m3u8
斗鱼 连续剧x1,http://8.137.121.66:3306/douyu/4290711
斗鱼-一起看恐怖片,http://198.23.236.148:35455/douyu/9412287
斗鱼-凌儿影院,http://198.23.236.148:35455/douyu/1377142
斗鱼 连续剧x1,http://114.66.2.149:6868/douyu/4290711
斗鱼 邵氏影院,http://8.137.121.66:3306/douyu/4246519
斗鱼-动漫直播,http://114.66.2.149:6868/douyu/1487654
德阳文旅科教,https://hls.gstv.com.cn/skt649/s2rp5w.m3u8
斗鱼 邵氏影院,http://198.23.236.148:35455/douyu/4246519
斗鱼 音乐欣赏,http://198.23.236.148:35455/douyu/3186217
斗鱼 音乐欣赏,http://8.137.121.66:3306/douyu/3186217
斗鱼-午夜故事,http://114.66.2.149:6868/douyu/8722254
斗鱼-大胡子魏,http://114.66.2.149:6868/douyu/8792763
斗鱼-动漫直播,http://198.23.236.148:35455/douyu/1487654
斗鱼-午夜故事,http://198.23.236.148:35455/douyu/8722254
斗鱼-一起看恐怖片,http://8.137.121.66:3306/douyu/9412287
斗鱼-刀刀影院,http://114.66.2.149:6868/douyu/747764
斗鱼-悬疑犯罪,http://114.66.2.149:6868/douyu/9171887
拜泉综合,https://rmplive.hljtv.com/live/baiquan.m3u8
斗鱼-凌儿影院,http://8.137.121.66:3306/douyu/1377142
挨饿德•1,http://1.94.31.214:35455/huya/20985858
斗鱼-刀刀影院,http://198.23.236.148:35455/douyu/747764
挨饿德•2,http://1.94.31.214:35455/huya/17693860
斗鱼-刀刀影院,http://8.137.121.66:3306/douyu/747764
挨饿德•单挑荒野,http://1.94.31.214:35455/huya/24007208
斗鱼-橙记港剧,http://114.66.2.149:6868/douyu/4549169
斗鱼-大胡子魏,http://198.23.236.148:35455/douyu/8792763
斗鱼-一起看恐怖片,http://114.66.2.149:6868/douyu/9412287
斗鱼-悬疑犯罪,http://198.23.236.148:35455/douyu/9171887
斗鱼-片荒的日子,http://114.66.2.149:6868/douyu/4258555
文物宝库,http://www.lizhinas.top:1009/rtp/239.252.220.158:5140
斗鱼 可乐影视,http://222.186.39.21:35466/douyu/20415
斗鱼-动漫直播,http://8.137.121.66:3306/douyu/1487654
斗鱼-片荒的日子,http://198.23.236.148:35455/douyu/4258555
斗鱼-特辑影院,http://114.66.2.149:6868/douyu/3637778
斗鱼-午夜故事,http://8.137.121.66:3306/douyu/8722254
斗鱼-电影12,http://114.66.2.149:6868/douyu/2793084
斗鱼-大胡子魏,http://8.137.121.66:3306/douyu/8792763
斗鱼-特辑影院,http://198.23.236.148:35455/douyu/3637778
探案电影,http://37.27.111.214:8080/live/11/hls.m3u8
斗鱼 冰冰影厅,http://222.186.39.21:35466/douyu/74374
斗鱼 热门港剧,http://www.douzhicloud.site:35455/douyu/5522351
斗鱼 怡宝影视,http://222.186.39.21:35466/douyu/434971
文物宝库,http://119.125.134.185:9902/tsfile/live/0129_1.m3u8
斗鱼-悬疑犯罪,http://8.137.121.66:3306/douyu/9171887
斗鱼-篮球人物,http://114.66.2.149:6868/douyu/8434598
斗鱼-粤语电影,http://114.66.2.149:6868/douyu/6566671
揭阳综合,http://113.68.38.49:9009/rtp/239.77.0.229:5146
斗鱼-电影12,http://198.23.236.148:35455/douyu/2793084
斗鱼-粤语电影,http://114.66.2.149:6868/douyu/1226741
斗鱼 欢乐综艺,http://222.186.39.21:35466/douyu/131977
斗鱼-篮球人物,http://198.23.236.148:35455/douyu/8434598
斗鱼-橙记港剧,http://8.137.121.66:3306/douyu/4549169
斗鱼-橙记港剧,http://198.23.236.148:35455/douyu/4549169
斗鱼-粤语电影,http://198.23.236.148:35455/douyu/6566671
斗鱼-荒野建造者,http://114.66.2.149:6868/douyu/9611578
斗鱼-粤语电影,http://198.23.236.148:35455/douyu/1226741
斗鱼-荒野建造者,http://198.23.236.148:35455/douyu/9611578
斗鱼-片荒的日子,http://8.137.121.66:3306/douyu/4258555
斗鱼-连续剧2,http://114.66.2.149:6868/douyu/7623292
揭阳综合,http://121.34.150.149:8225/rtp/239.77.0.229:5146
斗鱼-特辑影院,http://8.137.121.66:3306/douyu/3637778
揭阳综合,http://58.62.235.86:10000/rtp/239.77.0.229:5146
斗鱼-电影12,http://8.137.121.66:3306/douyu/2793084
斗鱼-连续剧2,http://198.23.236.148:35455/douyu/7623292
斗鱼 电影3,http://222.186.39.21:35466/douyu/431460
斗鱼-篮球人物,http://8.137.121.66:3306/douyu/8434598
斗鱼-粤语电影,http://8.137.121.66:3306/douyu/1226741
斗鱼-译制国语,http://114.66.2.149:6868/douyu/2436390
收藏天下SD,http://124.163.102.19:6000/rtp/226.0.2.132:8968
斗鱼-粤语电影,http://8.137.121.66:3306/douyu/6566671
斗鱼-译制国语,http://198.23.236.148:35455/douyu/2436390
斗鱼-荒野建造者,http://8.137.121.66:3306/douyu/9611578
收藏天下SD,http://171.119.206.232:6000/rtp/226.0.2.132:8968
斗鱼-译制国语,http://8.137.121.66:3306/douyu/2436390
斗鱼-连续剧2,http://8.137.121.66:3306/douyu/7623292
收视指南,http://221.221.153.193:8888/rtp/239.3.1.193:8012
抗日大片,http://11.xmyxc.cn/api/php/yy.php?id=1354936160
斗鱼 音乐欣赏,http://222.186.39.21:35466/douyu/3186217
教育一套,http://113.15.184.196:8181/tsfile/live/1017_1.m3u8
教育一套,http://113.15.185.150:8181/tsfile/live/1017_1.m3u8
教育一套,http://219.159.194.18:8181/tsfile/live/1017_1.m3u8
斗鱼 贝爷求生,http://222.186.39.21:35466/douyu/454867
斗鱼 神乐影视,http://222.186.39.21:35466/douyu/85894
斗鱼 连续剧x1,http://222.186.39.21:35466/douyu/4290711
斗鱼 热门港剧,http://222.186.39.21:35466/douyu/5522351
斗鱼-刀刀影院,http://222.186.39.21:35466/douyu/747764
教育一套,http://222.218.159.183:8181/tsfile/live/1017_1.m3u8
敦煌电视台 (1080p),http://117.156.28.119/270000001111/1110000028/index.m3u8
斗鱼 电影13,http://zzy789.xyz/douyu1.php?id=7476264
斗鱼港剧,http://www.douzhicloud.site:35455/douyu/5061550
斗鱼 邵氏影院,http://222.186.39.21:35466/douyu/4246519
斗鱼-连续剧2,http://222.186.39.21:35466/douyu/7623292
戏曲,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226628/index.m3u8
断桥斯氏杯,http://iptv.jxpan.vip:18888/aio/huya/26355786
斗鱼-动漫直播,http://222.186.39.21:35466/douyu/1487654
斗鱼-凌儿影院,http://222.186.39.21:35466/douyu/1377142
文物宝库,http://1.58.246.115:4000/rtp/229.58.190.167:5000
斗鱼-粤语电影,http://222.186.39.21:35466/douyu/1226741
斗鱼-片荒的日子,http://222.186.39.21:35466/douyu/4258555
文物宝库,http://1.58.246.115:4001/rtp/229.58.190.167:5000
斯国一,http://iptv.jxpan.vip:18888/aio/huya/11352905
斯须炒成中何寄,http://iptv.jxpan.vip:18888/aio/huya/26355774
文物宝库,http://118.78.196.181:55555/rtp/226.0.2.110:8792
文物宝库,http://121.24.98.127:8090/hls/47/index.m3u8
斗鱼电影HD21,http://zzy789.xyz/douyu1.php?id=10395986
新主播，求照顾,http://alist.xicp.fun:35455/yy/1382690406
新乡县电视,http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
斗鱼电影22,http://zzy789.xyz/douyu1.php?id=1979257
新任女教师是我们的乳便器．中山文香,https://eppphh.hhphxz.com/20210501/J8eWmxPW/index.m3u8
斗鱼-橙记港剧,http://222.186.39.21:35466/douyu/4549169
新人圆纱雪出道作现役混血泳装美少女,https://m492jx.hhphxz.com/20200805/zIGlBRDM/index.m3u8
文物宝库,http://124.163.102.19:6000/rtp/226.0.2.110:8792
新加CH5,https://edge.163189.xyz/163189/ch5
文物宝库,http://171.119.206.232:6000/rtp/226.0.2.110:8792
新加CH8,https://edge.163189.xyz/163189/ch8
新世界,http://alist.xicp.fun:35455/yy/1382736850
新余新闻,http://43.138.192.238:9000/hls/tvb.m3u8
新余公共,http://43.138.192.238:9000/hls/tvc.m3u8
斗鱼电影HD30,http://zzy789.xyz/douyu1.php?id=9650887
新加CHu,https://edge.163189.xyz/163189/chu
斗鱼-电影12,http://222.186.39.21:35466/douyu/2793084
斗鱼电影HD24,http://zzy789.xyz/douyu1.php?id=315131
斗鱼电影HD25,http://zzy789.xyz/douyu1.php?id=8945323
新余教育,http://43.138.192.238:9000/hls/tva.m3u8
新加CH5,http://iptv.4666888.xyz/iptv.php?id=20285
新加CH8,http://iptv.4666888.xyz/iptv.php?id=20286
新县新闻综合,http://tvpull.dxhmt.cn:9081/tv/11523-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
文物宝库,http://58.17.48.228:808/hls/77/index.m3u8
新加CHu,http://iptv.4666888.xyz/iptv.php?id=20284
斗鱼小品,http://zzy789.xyz/douyu1.php?id=3980787
斗鱼电影HD34,http://zzy789.xyz/douyu1.php?id=8985415
新唐人亚太「,http://xn--elt51t.azip.dpdns.org:5008/4gtv-live050/index.m3u8?proxy=true
斗鱼电影HD27,http://zzy789.xyz/douyu1.php?id=248753
新安综合,http://tvpull.dxhmt.cn/tv/10323-1.m3u8
新密新闻,http://tvpull.dxhmt.cn:9081/tv/10183-2.m3u8
斗鱼电影HD32,http://zzy789.xyz/douyu1.php?id=10240510
新加CH5,https://tv543.cc/Smart.php?id=Channel5HD
新加_E乐,http://iptv.4666888.xyz/iptv.php?id=20282
新加CH8,https://tv543.cc/Smart.php?id=Channel8HD
新加乐酷,http://iptv.4666888.xyz/iptv.php?id=20281
新加佳乐,http://iptv.4666888.xyz/iptv.php?id=20289
新奇好玩喵,http://iptv.jxpan.vip:18888/aio/huya/21059610
斗鱼电影HD36,http://zzy789.xyz/douyu1.php?id=1735337
斗鱼 恐怖故事,http://159.75.85.63:35455/douyu/2337939
斗鱼电影HD37,http://zzy789.xyz/douyu1.php?id=6537888
斗鱼 林正英电影2,http://182.40.120.195/test-txdwk.flv.huya.com/src/1394575543-1394575543-5989656348986441728-2789274542-10057-A-0-1.m3u8
斗鱼电影HD42,http://zzy789.xyz/douyu1.php?id=925724
新加CHu,https://tv543.cc/Smart.php?id=ChannelU
新干线（第四期）春阳萌香 PR,https://djfdsu.hhphxz.com/20230804/opCu0Uv3/index.m3u8
新时代1,https://hls-gateway.vpstv.net/streams/709587.m3u8
斗鱼电影HD38,http://zzy789.xyz/douyu1.php?id=6003761
新时代2,https://hls-gateway.vpstv.net/streams/476215.m3u8
斗鱼 电影13,http://159.75.85.63:35455/douyu/7476264
斗鱼电视剧11,http://live.nctv.top/douyu.php?id=6861249
斗鱼电影HD41,http://zzy789.xyz/douyu1.php?id=59612
新时代1,https://hls-gateway.vpstv.net/streams/709574.m3u8
斗鱼 电影13,http://159.75.85.63:35455/douyu/8014467
